timestamp,platform,arch,benchmark,variant,size,threads,run,time_ms,metric,metric_name,checksum
"2026-09-14T17:37:04.881","macos","arm64","matrix","parallel",512,10,9,23.684458,11.3338230497,"gflops",4026531838
"2026-09-14T17:37:04.905","macos","arm64","matrix","parallel",512,10,10,23.349584,11.4963699567,"gflops",4026531838
"2026-09-14T17:37:04.907","macos","arm64","memory","sequential",32768,1,1,1.057084,3967.8057751323,"million_accesses_per_s",9028324770158080
"2026-09-14T17:37:04.908","macos","arm64","memory","sequential",32768,1,2,1.057291,3967.0289447276,"million_accesses_per_s",9028324770158080
"2026-09-14T17:37:04.909","macos","arm64","memory","sequential",32768,1,3,1.056708,3969.2176078917,"million_accesses_per_s",9028324770158080
"2026-09-14T17:37:04.910","macos","arm64","memory","sequential",32768,1,4,1.165208,3599.6182655801,"million_accesses_per_s",9028324770158080
"2026-09-14T17:37:04.912","macos","arm64","memory","sequential",32768,1,5,1.119750,3745.7503907122,"million_accesses_per_s",9028324770158080
"2026-09-14T17:37:04.913","macos","arm64","memory","sequential",32768,1,6,1.087208,3857.8671238622,"million_accesses_per_s",9028324770158080
"2026-09-14T17:37:04.914","macos","arm64","memory","sequential",32768,1,7,1.059833,3957.5140611776,"million_accesses_per_s",9028324770158080
"2026-09-14T17:37:04.915","macos","arm64","memory","sequential",32768,1,8,1.062667,3946.9598660728,"million_accesses_per_s",9028324770158080
"2026-09-14T17:37:04.916","macos","arm64","memory","sequential",32768,1,9,1.052916,3983.5124549347,"million_accesses_per_s",9028324770158080
"2026-09-14T17:37:04.917","macos","arm64","memory","sequential",32768,1,10,1.059041,3960.4736738238,"million_accesses_per_s",9028324770158080
"2026-09-14T17:37:04.942","macos","arm64","memory","random",32768,1,1,1.046791,4006.8208458040,"million_accesses_per_s",9027807706507324
"2026-09-14T17:37:04.954","macos","arm64","memory","random",32768,1,2,1.045125,4013.2079894749,"million_accesses_per_s",9027807706507324
"2026-09-14T17:37:04.966","macos","arm64","memory","random",32768,1,3,1.021917,4104.3489833323,"million_accesses_per_s",9027807706507324
"2026-09-14T17:37:04.979","macos","arm64","memory","random",32768,1,4,1.075833,3898.6571335886,"million_accesses_per_s",9027807706507324
"2026-09-14T17:37:04.991","macos","arm64","memory","random",32768,1,5,1.020291,4110.8899323820,"million_accesses_per_s",9027807706507324
"2026-09-14T17:37:05.003","macos","arm64","memory","random",32768,1,6,1.027833,4080.7251761716,"million_accesses_per_s",9027807706507324
"2026-09-14T17:37:05.015","macos","arm64","memory","random",32768,1,7,1.005667,4170.6688197982,"million_accesses_per_s",9027807706507324
"2026-09-14T17:37:05.027","macos","arm64","memory","random",32768,1,8,1.007125,4164.6310040958,"million_accesses_per_s",9027807706507324
"2026-09-14T17:37:05.039","macos","arm64","memory","random",32768,1,9,0.999792,4195.1765967321,"million_accesses_per_s",9027807706507324
"2026-09-14T17:37:05.051","macos","arm64","memory","random",32768,1,10,1.015208,4131.4725652280,"million_accesses_per_s",9027807706507324
"2026-09-14T17:37:05.053","macos","arm64","memory","sequential",65536,1,1,0.975458,4299.8304386247,"million_accesses_per_s",9020619444352512
"2026-09-14T17:37:05.054","macos","arm64","memory","sequential",65536,1,2,1.019042,4115.9284896991,"million_accesses_per_s",9020619444352512
"2026-09-14T17:37:05.055","macos","arm64","memory","sequential",65536,1,3,1.009000,4156.8919722498,"million_accesses_per_s",9020619444352512
"2026-09-14T17:37:05.056","macos","arm64","memory","sequential",65536,1,4,1.007208,4164.2878134407,"million_accesses_per_s",9020619444352512
"2026-09-14T17:37:05.057","macos","arm64","memory","sequential",65536,1,5,0.984875,4258.7170960782,"million_accesses_per_s",9020619444352512
"2026-09-14T17:37:05.058","macos","arm64","memory","sequential",65536,1,6,1.026125,4087.5176026313,"million_accesses_per_s",9020619444352512
"2026-09-14T17:37:05.059","macos","arm64","memory","sequential",65536,1,7,1.006208,4168.4264088538,"million_accesses_per_s",9020619444352512
