timestamp,platform,arch,benchmark,variant,size,threads,run,time_ms,metric,metric_name,checksum
"2026-09-14T10:20:22.810","macos","arm64","sieve","eratosthenes",1000000,1,1,1.130459,0.0000000000,"none",78498
"2026-09-14T10:20:22.811","macos","arm64","sieve","eratosthenes",1000000,1,2,1.174916,0.0000000000,"none",78498
"2026-09-14T10:20:22.813","macos","arm64","sieve","eratosthenes",1000000,1,3,1.175000,0.0000000000,"none",78498
"2026-09-14T10:20:22.814","macos","arm64","sieve","eratosthenes",1000000,1,4,1.175916,0.0000000000,"none",78498
"2026-09-14T10:20:22.816","macos","arm64","sieve","eratosthenes",1000000,1,5,1.021583,0.0000000000,"none",78498
"2026-09-14T10:20:22.832","macos","arm64","sieve","eratosthenes",5000000,1,1,6.106667,0.0000000000,"none",348513
"2026-09-14T10:20:22.839","macos","arm64","sieve","eratosthenes",5000000,1,2,5.904083,0.0000000000,"none",348513
"2026-09-14T10:20:22.846","macos","arm64","sieve","eratosthenes",5000000,1,3,5.545458,0.0000000000,"none",348513
"2026-09-14T10:20:22.852","macos","arm64","sieve","eratosthenes",5000000,1,4,5.222709,0.0000000000,"none",348513
"2026-09-14T10:20:22.858","macos","arm64","sieve","eratosthenes",5000000,1,5,4.555708,0.0000000000,"none",348513
"2026-09-14T10:20:22.884","macos","arm64","sieve","eratosthenes",10000000,1,1,9.549250,0.0000000000,"none",664579
"2026-09-14T10:20:22.895","macos","arm64","sieve","eratosthenes",10000000,1,2,8.937500,0.0000000000,"none",664579
"2026-09-14T10:20:22.907","macos","arm64","sieve","eratosthenes",10000000,1,3,9.221166,0.0000000000,"none",664579
"2026-09-14T10:20:22.918","macos","arm64","sieve","eratosthenes",10000000,1,4,8.865791,0.0000000000,"none",664579
"2026-09-14T10:20:22.930","macos","arm64","sieve","eratosthenes",10000000,1,5,9.516208,0.0000000000,"none",664579
"2026-09-14T10:20:23.199","macos","arm64","sieve","eratosthenes",50000000,1,1,120.561958,0.0000000000,"none",3001134
"2026-09-14T10:20:23.328","macos","arm64","sieve","eratosthenes",50000000,1,2,116.895459,0.0000000000,"none",3001134
"2026-09-14T10:20:23.460","macos","arm64","sieve","eratosthenes",50000000,1,3,120.263792,0.0000000000,"none",3001134
"2026-09-14T10:20:23.594","macos","arm64","sieve","eratosthenes",50000000,1,4,121.460792,0.0000000000,"none",3001134
"2026-09-14T10:20:23.727","macos","arm64","sieve","eratosthenes",50000000,1,5,120.867625,0.0000000000,"none",3001134
"2026-09-14T10:20:23.736","macos","arm64","quicksort","hoare",100000,1,1,4.033500,0.0000000000,"none",214723404248673
"2026-09-14T10:20:23.740","macos","arm64","quicksort","hoare",100000,1,2,3.999792,0.0000000000,"none",214723404248673
"2026-09-14T10:20:23.744","macos","arm64","quicksort","hoare",100000,1,3,4.052958,0.0000000000,"none",214723404248673
"2026-09-14T10:20:23.748","macos","arm64","quicksort","hoare",100000,1,4,3.936208,0.0000000000,"none",214723404248673
"2026-09-14T10:20:23.752","macos","arm64","quicksort","hoare",100000,1,5,3.946125,0.0000000000,"none",214723404248673
"2026-09-14T10:20:23.850","macos","arm64","quicksort","hoare",1000000,1,1,46.260667,0.0000000000,"none",2146435339453984
"2026-09-14T10:20:23.898","macos","arm64","quicksort","hoare",1000000,1,2,45.912875,0.0000000000,"none",2146435339453984
"2026-09-14T10:20:23.946","macos","arm64","quicksort","hoare",1000000,1,3,46.176417,0.0000000000,"none",2146435339453984
"2026-09-14T10:20:23.995","macos","arm64","quicksort","hoare",1000000,1,4,46.146583,0.0000000000,"none",2146435339453984
"2026-09-14T10:20:24.043","macos","arm64","quicksort","hoare",1000000,1,5,46.391416,0.0000000000,"none",2146435339453984
"2026-09-14T10:20:24.559","macos","arm64","quicksort","hoare",5000000,1,1,245.908166,0.0000000000,"none",10741988283483624
"2026-09-14T10:20:24.815","macos","arm64","quicksort","hoare",5000000,1,2,245.830417,0.0000000000,"none",10741988283483624
"2026-09-14T10:20:25.072","macos","arm64","quicksort","hoare",5000000,1,3,246.113333,0.0000000000,"none",10741988283483624
"2026-09-14T10:20:25.328","macos","arm64","quicksort","hoare",5000000,1,4,245.930292,0.0000000000,"none",10741988283483624
"2026-09-14T10:20:25.584","macos","arm64","quicksort","hoare",5000000,1,5,246.019417,0.0000000000,"none",10741988283483624
"2026-09-14T10:20:26.668","macos","arm64","quicksort","hoare",10000000,1,1,519.359958,0.0000000000,"none",21479653812081817
"2026-09-14T10:20:27.209","macos","arm64","quicksort","hoare",10000000,1,2,519.529125,0.0000000000,"none",21479653812081817
"2026-09-14T10:20:27.755","macos","arm64","quicksort","hoare",10000000,1,3,525.514667,0.0000000000,"none",21479653812081817
"2026-09-14T10:20:28.296","macos","arm64","quicksort","hoare",10000000,1,4,520.165083,0.0000000000,"none",21479653812081817
"2026-09-14T10:20:28.837","macos","arm64","quicksort","hoare",10000000,1,5,519.738083,0.0000000000,"none",21479653812081817
"2026-09-14T10:20:28.839","macos","arm64","matrix","serial",128,1,1,0.966292,4.3406175359,"gflops",62916168
"2026-09-14T10:20:28.840","macos","arm64","matrix","serial",128,1,2,1.004875,4.1739559647,"gflops",62916168
"2026-09-14T10:20:28.841","macos","arm64","matrix","serial",128,1,3,0.986500,4.2517019767,"gflops",62916168
"2026-09-14T10:20:28.842","macos","arm64","matrix","serial",128,1,4,1.017083,4.1238561651,"gflops",62916168
"2026-09-14T10:20:28.843","macos","arm64","matrix","serial",128,1,5,0.998792,4.1993768472,"gflops",62916168
"2026-09-14T10:20:28.863","macos","arm64","matrix","serial",256,1,1,9.669958,3.4699666741,"gflops",503329457
"2026-09-14T10:20:28.873","macos","arm64","matrix","serial",256,1,2,9.670000,3.4699516029,"gflops",503329457
"2026-09-14T10:20:28.882","macos","arm64","matrix","serial",256,1,3,9.657625,3.4743978980,"gflops",503329457
"2026-09-14T10:20:28.892","macos","arm64","matrix","serial",256,1,4,9.657625,3.4743978980,"gflops",503329457
"2026-09-14T10:20:28.902","macos","arm64","matrix","serial",256,1,5,9.680833,3.4660686740,"gflops",503329457
"2026-09-14T10:20:29.164","macos","arm64","matrix","serial",512,1,1,130.408292,2.0584232174,"gflops",4026531838
"2026-09-14T10:20:29.295","macos","arm64","matrix","serial",512,1,2,130.614042,2.0551806826,"gflops",4026531838
"2026-09-14T10:20:29.426","macos","arm64","matrix","serial",512,1,3,130.640875,2.0547585585,"gflops",4026531838
"2026-09-14T10:20:29.557","macos","arm64","matrix","serial",512,1,4,130.600917,2.0553872221,"gflops",4026531838
"2026-09-14T10:20:29.687","macos","arm64","matrix","serial",512,1,5,130.446375,2.0578222737,"gflops",4026531838
"2026-09-14T10:20:32.049","macos","arm64","matrix","serial",1024,1,1,1178.211708,1.8226636465,"gflops",32212266994
"2026-09-14T10:20:33.229","macos","arm64","matrix","serial",1024,1,2,1178.708458,1.8218955107,"gflops",32212266994
"2026-09-14T10:20:34.409","macos","arm64","matrix","serial",1024,1,3,1178.742000,1.8218436672,"gflops",32212266994
"2026-09-14T10:20:35.589","macos","arm64","matrix","serial",1024,1,4,1179.403458,1.8208219023,"gflops",32212266994
"2026-09-14T10:20:36.773","macos","arm64","matrix","serial",1024,1,5,1182.544875,1.8159849097,"gflops",32212266994
"2026-09-14T10:20:36.918","macos","arm64","matrix","parallel",512,2,1,72.873666,3.6835728286,"gflops",4026531838
"2026-09-14T10:20:36.990","macos","arm64","matrix","parallel",512,2,2,71.547167,3.7518670166,"gflops",4026531838
"2026-09-14T10:20:37.065","macos","arm64","matrix","parallel",512,2,3,75.468791,3.5569068014,"gflops",4026531838
"2026-09-14T10:20:37.136","macos","arm64","matrix","parallel",512,2,4,70.317625,3.8174704564,"gflops",4026531838
"2026-09-14T10:20:37.209","macos","arm64","matrix","parallel",512,2,5,72.258292,3.7149432760,"gflops",4026531838
"2026-09-14T10:20:37.289","macos","arm64","matrix","parallel",512,4,1,41.738667,6.4313375413,"gflops",4026531838
"2026-09-14T10:20:37.330","macos","arm64","matrix","parallel",512,4,2,41.282084,6.5024686254,"gflops",4026531838
"2026-09-14T10:20:37.370","macos","arm64","matrix","parallel",512,4,3,39.113875,6.8629215592,"gflops",4026531838
"2026-09-14T10:20:37.410","macos","arm64","matrix","parallel",512,4,4,40.140750,6.6873552686,"gflops",4026531838
"2026-09-14T10:20:37.449","macos","arm64","matrix","parallel",512,4,5,37.984333,7.0670045990,"gflops",4026531838
"2026-09-14T10:20:37.499","macos","arm64","matrix","parallel",512,8,1,24.962792,10.7534227742,"gflops",4026531838
"2026-09-14T10:20:37.524","macos","arm64","matrix","parallel",512,8,2,24.517292,10.9488215909,"gflops",4026531838
"2026-09-14T10:20:37.550","macos","arm64","matrix","parallel",512,8,3,25.797125,10.4056345814,"gflops",4026531838
"2026-09-14T10:20:37.575","macos","arm64","matrix","parallel",512,8,4,24.268375,11.0611219746,"gflops",4026531838
"2026-09-14T10:20:37.599","macos","arm64","matrix","parallel",512,8,5,24.324333,11.0356759217,"gflops",4026531838
"2026-09-14T10:20:37.646","macos","arm64","matrix","parallel",512,10,1,23.268000,11.5366793880,"gflops",4026531838
"2026-09-14T10:20:37.670","macos","arm64","matrix","parallel",512,10,2,23.043375,11.6491380277,"gflops",4026531838
"2026-09-14T10:20:37.694","macos","arm64","matrix","parallel",512,10,3,23.625166,11.3622675075,"gflops",4026531838
"2026-09-14T10:20:37.717","macos","arm64","matrix","parallel",512,10,4,23.186625,11.5771681303,"gflops",4026531838
"2026-09-14T10:20:37.740","macos","arm64","matrix","parallel",512,10,5,22.184166,12.1003176770,"gflops",4026531838
"2026-09-14T10:20:37.742","macos","arm64","memory","sequential",32768,1,1,1.048000,4002.1984732824,"million_accesses_per_s",9028324770158080
"2026-09-14T10:20:37.743","macos","arm64","memory","sequential",32768,1,2,1.071167,3915.6396714985,"million_accesses_per_s",9028324770158080
"2026-09-14T10:20:37.744","macos","arm64","memory","sequential",32768,1,3,1.051583,3988.5620060423,"million_accesses_per_s",9028324770158080
"2026-09-14T10:20:37.745","macos","arm64","memory","sequential",32768,1,4,1.050000,3994.5752380952,"million_accesses_per_s",9028324770158080
"2026-09-14T10:20:37.746","macos","arm64","memory","sequential",32768,1,5,1.049167,3997.7467838771,"million_accesses_per_s",9028324770158080
"2026-09-14T10:20:37.771","macos","arm64","memory","random",32768,1,1,1.011625,4146.1055232917,"million_accesses_per_s",9027807706507324
"2026-09-14T10:20:37.783","macos","arm64","memory","random",32768,1,2,1.053417,3981.6179157921,"million_accesses_per_s",9027807706507324
"2026-09-14T10:20:37.795","macos","arm64","memory","random",32768,1,3,1.049042,3998.2231407322,"million_accesses_per_s",9027807706507324
"2026-09-14T10:20:37.807","macos","arm64","memory","random",32768,1,4,1.010041,4152.6076664215,"million_accesses_per_s",9027807706507324
"2026-09-14T10:20:37.819","macos","arm64","memory","random",32768,1,5,1.026167,4087.3503045801,"million_accesses_per_s",9027807706507324
"2026-09-14T10:20:37.821","macos","arm64","memory","sequential",65536,1,1,0.986958,4249.7289651637,"million_accesses_per_s",9020619444352512
"2026-09-14T10:20:37.822","macos","arm64","memory","sequential",65536,1,2,0.991041,4232.2204631292,"million_accesses_per_s",9020619444352512
"2026-09-14T10:20:37.823","macos","arm64","memory","sequential",65536,1,3,1.001125,4189.5907104507,"million_accesses_per_s",9020619444352512
"2026-09-14T10:20:37.824","macos","arm64","memory","sequential",65536,1,4,0.992833,4224.5815761563,"million_accesses_per_s",9020619444352512
"2026-09-14T10:20:37.825","macos","arm64","memory","sequential",65536,1,5,0.981250,4274.4499363057,"million_accesses_per_s",9020619444352512
"2026-09-14T10:20:37.849","macos","arm64","memory","random",65536,1,1,0.993500,4221.7453447408,"million_accesses_per_s",9021701635542117
"2026-09-14T10:20:37.861","macos","arm64","memory","random",65536,1,2,0.995833,4211.8547989472,"million_accesses_per_s",9021701635542117
"2026-09-14T10:20:37.872","macos","arm64","memory","random",65536,1,3,1.008333,4159.6417056667,"million_accesses_per_s",9021701635542117
"2026-09-14T10:20:37.884","macos","arm64","memory","random",65536,1,4,0.990375,4235.0665152089,"million_accesses_per_s",9021701635542117
"2026-09-14T10:20:37.896","macos","arm64","memory","random",65536,1,5,0.998959,4198.6748204881,"million_accesses_per_s",9021701635542117
"2026-09-14T10:20:37.898","macos","arm64","memory","sequential",262144,1,1,0.971833,4315.8690845032,"million_accesses_per_s",9001232279066368
"2026-09-14T10:20:37.899","macos","arm64","memory","sequential",262144,1,2,1.016417,4126.5582925118,"million_accesses_per_s",9001232279066368
"2026-09-14T10:20:37.900","macos","arm64","memory","sequential",262144,1,3,0.979000,4284.2737487232,"million_accesses_per_s",9001232279066368
"2026-09-14T10:20:37.901","macos","arm64","memory","sequential",262144,1,4,0.964125,4350.3736548684,"million_accesses_per_s",9001232279066368
"2026-09-14T10:20:37.902","macos","arm64","memory","sequential",262144,1,5,0.986750,4250.6247783126,"million_accesses_per_s",9001232279066368
"2026-09-14T10:20:37.928","macos","arm64","memory","random",262144,1,1,1.729417,2425.2704813241,"million_accesses_per_s",9003922236670098
"2026-09-14T10:20:37.940","macos","arm64","memory","random",262144,1,2,1.756375,2388.0458330368,"million_accesses_per_s",9003922236670098
"2026-09-14T10:20:37.953","macos","arm64","memory","random",262144,1,3,1.758583,2385.0475069985,"million_accesses_per_s",9003922236670098
"2026-09-14T10:20:37.965","macos","arm64","memory","random",262144,1,4,1.756833,2387.4232781374,"million_accesses_per_s",9003922236670098
"2026-09-14T10:20:37.978","macos","arm64","memory","random",262144,1,5,1.654959,2534.3854439899,"million_accesses_per_s",9003922236670098
"2026-09-14T10:20:37.981","macos","arm64","memory","sequential",1048576,1,1,0.971208,4318.6464691395,"million_accesses_per_s",9002721701138576
"2026-09-14T10:20:37.982","macos","arm64","memory","sequential",1048576,1,2,0.971209,4318.6420224689,"million_accesses_per_s",9002721701138576
"2026-09-14T10:20:37.983","macos","arm64","memory","sequential",1048576,1,3,0.975792,4298.3586666011,"million_accesses_per_s",9002721701138576
"2026-09-14T10:20:37.985","macos","arm64","memory","sequential",1048576,1,4,0.963125,4354.8905905256,"million_accesses_per_s",9002721701138576
"2026-09-14T10:20:37.986","macos","arm64","memory","sequential",1048576,1,5,0.966833,4338.1887047711,"million_accesses_per_s",9002721701138576
"2026-09-14T10:20:38.012","macos","arm64","memory","random",1048576,1,1,1.998958,2098.2451857418,"million_accesses_per_s",9002885617927594
"2026-09-14T10:20:38.025","macos","arm64","memory","random",1048576,1,2,1.997167,2100.1268296542,"million_accesses_per_s",9002885617927594
"2026-09-14T10:20:38.039","macos","arm64","memory","random",1048576,1,3,1.982792,2115.3524928485,"million_accesses_per_s",9002885617927594
"2026-09-14T10:20:38.052","macos","arm64","memory","random",1048576,1,4,1.964250,2135.3208603793,"million_accesses_per_s",9002885617927594
"2026-09-14T10:20:38.065","macos","arm64","memory","random",1048576,1,5,1.972417,2126.4793398151,"million_accesses_per_s",9002885617927594
"2026-09-14T10:20:38.070","macos","arm64","memory","sequential",4194304,1,1,0.971209,4318.6420224689,"million_accesses_per_s",9002964774530608
"2026-09-14T10:20:38.072","macos","arm64","memory","sequential",4194304,1,2,0.991916,4228.4870896326,"million_accesses_per_s",9002964774530608
"2026-09-14T10:20:38.075","macos","arm64","memory","sequential",4194304,1,3,0.960125,4368.4978518422,"million_accesses_per_s",9002964774530608
"2026-09-14T10:20:38.077","macos","arm64","memory","sequential",4194304,1,4,0.971125,4319.0155747200,"million_accesses_per_s",9002964774530608
"2026-09-14T10:20:38.080","macos","arm64","memory","sequential",4194304,1,5,0.981875,4271.7290897518,"million_accesses_per_s",9002964774530608
"2026-09-14T10:20:38.108","macos","arm64","memory","random",4194304,1,1,2.315708,1811.2404500049,"million_accesses_per_s",9000065967579715
"2026-09-14T10:20:38.123","macos","arm64","memory","random",4194304,1,2,2.342625,1790.4291126407,"million_accesses_per_s",9000065967579715
"2026-09-14T10:20:38.137","macos","arm64","memory","random",4194304,1,3,2.273084,1845.2041367587,"million_accesses_per_s",9000065967579715
"2026-09-14T10:20:38.152","macos","arm64","memory","random",4194304,1,4,2.274542,1844.0213458358,"million_accesses_per_s",9000065967579715
"2026-09-14T10:20:38.166","macos","arm64","memory","random",4194304,1,5,2.335417,1795.9550692660,"million_accesses_per_s",9000065967579715
"2026-09-14T10:20:38.179","macos","arm64","memory","sequential",16777216,1,1,1.016917,4124.5293372025,"million_accesses_per_s",9011297537279752
"2026-09-14T10:20:38.186","macos","arm64","memory","sequential",16777216,1,2,0.993375,4222.2765823581,"million_accesses_per_s",9011297537279752
"2026-09-14T10:20:38.192","macos","arm64","memory","sequential",16777216,1,3,1.006417,4167.5607625865,"million_accesses_per_s",9011297537279752
"2026-09-14T10:20:38.199","macos","arm64","memory","sequential",16777216,1,4,0.999250,4197.4520890668,"million_accesses_per_s",9011297537279752
"2026-09-14T10:20:38.205","macos","arm64","memory","sequential",16777216,1,5,0.995791,4212.0324445591,"million_accesses_per_s",9011297537279752
"2026-09-14T10:20:38.244","macos","arm64","memory","random",16777216,1,1,2.780333,1508.5617442227,"million_accesses_per_s",9010100020758091
"2026-09-14T10:20:38.263","macos","arm64","memory","random",16777216,1,2,2.889500,1451.5673992040,"million_accesses_per_s",9010100020758091
"2026-09-14T10:20:38.282","macos","arm64","memory","random",16777216,1,3,2.829792,1482.1951578067,"million_accesses_per_s",9010100020758091
"2026-09-14T10:20:38.301","macos","arm64","memory","random",16777216,1,4,2.928416,1432.2773813557,"million_accesses_per_s",9010100020758091
"2026-09-14T10:20:38.320","macos","arm64","memory","random",16777216,1,5,2.573458,1629.8319226504,"million_accesses_per_s",9010100020758091
"2026-09-14T10:20:38.375","macos","arm64","memory","sequential",67108864,1,1,3.991792,4202.9284090955,"million_accesses_per_s",36035510863555170
"2026-09-14T10:20:38.401","macos","arm64","memory","sequential",67108864,1,2,4.040042,4152.7330656463,"million_accesses_per_s",36035510863555170
"2026-09-14T10:20:38.427","macos","arm64","memory","sequential",67108864,1,3,3.997792,4196.6205345351,"million_accesses_per_s",36035510863555170
"2026-09-14T10:20:38.453","macos","arm64","memory","sequential",67108864,1,4,3.992791,4201.8768325214,"million_accesses_per_s",36035510863555170
"2026-09-14T10:20:38.479","macos","arm64","memory","sequential",67108864,1,5,3.984125,4211.0164716217,"million_accesses_per_s",36035510863555170
"2026-09-14T10:20:38.685","macos","arm64","memory","random",67108864,1,1,36.314417,461.9987703506,"million_accesses_per_s",36026632846038199
"2026-09-14T10:20:38.787","macos","arm64","memory","random",67108864,1,2,36.507625,459.5537507575,"million_accesses_per_s",36026632846038199
"2026-09-14T10:20:38.888","macos","arm64","memory","random",67108864,1,3,36.441291,460.3902754159,"million_accesses_per_s",36026632846038199
"2026-09-14T10:20:38.990","macos","arm64","memory","random",67108864,1,4,36.499708,459.6534306521,"million_accesses_per_s",36026632846038199
"2026-09-14T10:20:39.091","macos","arm64","memory","random",67108864,1,5,36.835709,455.4606509678,"million_accesses_per_s",36026632846038199
"2026-09-14T10:20:39.354","macos","arm64","memory","sequential",268435456,1,1,15.936333,4211.0605997001,"million_accesses_per_s",144119254860280564
"2026-09-14T10:20:39.458","macos","arm64","memory","sequential",268435456,1,2,15.978917,4199.8380741323,"million_accesses_per_s",144119254860280564
"2026-09-14T10:20:39.562","macos","arm64","memory","sequential",268435456,1,3,16.058834,4178.9375243558,"million_accesses_per_s",144119254860280564
"2026-09-14T10:20:39.666","macos","arm64","memory","sequential",268435456,1,4,15.992583,4196.2492237808,"million_accesses_per_s",144119254860280564
"2026-09-14T10:20:39.770","macos","arm64","memory","sequential",268435456,1,5,15.935167,4211.3687293017,"million_accesses_per_s",144119254860280564
"2026-09-14T10:20:40.734","macos","arm64","memory","random",268435456,1,1,196.254458,341.9482272347,"million_accesses_per_s",144112295716941915
"2026-09-14T10:20:41.190","macos","arm64","memory","random",268435456,1,2,197.828500,339.2274823900,"million_accesses_per_s",144112295716941915
"2026-09-14T10:20:41.644","macos","arm64","memory","random",268435456,1,3,195.585959,343.1169821347,"million_accesses_per_s",144112295716941915
"2026-09-14T10:20:42.100","macos","arm64","memory","random",268435456,1,4,196.370125,341.7468110284,"million_accesses_per_s",144112295716941915
"2026-09-14T10:20:42.555","macos","arm64","memory","random",268435456,1,5,196.536959,341.4567129839,"million_accesses_per_s",144112295716941915
