timestamp,platform,arch,benchmark,variant,size,threads,run,time_ms,metric,metric_name,checksum
"2026-09-14T12:09:46.055","windows","x86_64","matrix","serial",128,1,5,1.216000,3.4492631579,"gflops",62916168
"2026-09-14T12:09:46.076","windows","x86_64","matrix","serial",256,1,1,9.924000,3.3811398630,"gflops",503329457
"2026-09-14T12:09:46.086","windows","x86_64","matrix","serial",256,1,2,9.578000,3.5032816872,"gflops",503329457
"2026-09-14T12:09:46.097","windows","x86_64","matrix","serial",256,1,3,10.482000,3.2011478725,"gflops",503329457
"2026-09-14T12:09:46.107","windows","x86_64","matrix","serial",256,1,4,9.493000,3.5346499526,"gflops",503329457
"2026-09-14T12:09:46.118","windows","x86_64","matrix","serial",256,1,5,10.385000,3.2310478575,"gflops",503329457
"2026-09-14T12:09:46.742","windows","x86_64","matrix","serial",512,1,1,311.259000,0.8624182947,"gflops",4026531838
"2026-09-14T12:09:47.040","windows","x86_64","matrix","serial",512,1,2,295.009000,0.9099229379,"gflops",4026531838
"2026-09-14T12:09:47.338","windows","x86_64","matrix","serial",512,1,3,296.140000,0.9064478152,"gflops",4026531838
"2026-09-14T12:09:47.637","windows","x86_64","matrix","serial",512,1,4,295.995000,0.9068918597,"gflops",4026531838
"2026-09-14T12:09:47.943","windows","x86_64","matrix","serial",512,1,5,304.101000,0.8827180969,"gflops",4026531838
"2026-09-14T12:09:54.777","windows","x86_64","matrix","serial",1024,1,1,3543.632000,0.6060120374,"gflops",32212266994
"2026-09-14T12:09:57.927","windows","x86_64","matrix","serial",1024,1,2,3141.501000,0.6835852187,"gflops",32212266994
"2026-09-14T12:10:01.230","windows","x86_64","matrix","serial",1024,1,3,3293.132000,0.6521097994,"gflops",32212266994
"2026-09-14T12:10:04.354","windows","x86_64","matrix","serial",1024,1,4,3115.031000,0.6893939893,"gflops",32212266994
"2026-09-14T12:10:07.505","windows","x86_64","matrix","serial",1024,1,5,3142.824000,0.6832974573,"gflops",32212266994
"2026-09-14T12:10:07.820","windows","x86_64","matrix","parallel",512,2,1,154.619000,1.7361091198,"gflops",4026531838
"2026-09-14T12:10:07.987","windows","x86_64","matrix","parallel",512,2,2,164.523000,1.6315983540,"gflops",4026531838
"2026-09-14T12:10:08.152","windows","x86_64","matrix","parallel",512,2,3,162.997000,1.6468735989,"gflops",4026531838
